window,model,target,segment_type,segment_value,wape_micro,mae,rmse,forecast_bias,n
1,CatBoost_MAE,margin_window_xof_7j,categorie,Electronique & High-Tech,0.22758422292671887,44816.345765847305,85296.24702800477,0.008614354225444999,42
1,CatBoost_MAE,margin_window_xof_7j,categorie,Mode & Vetements,0.291912199725266,13700.078091043633,31694.801494603562,-0.16608034898202842,32
1,CatBoost_MAE,margin_window_xof_7j,categorie,Sport & Loisirs,0.17076537232660277,6170.365302116088,10276.904499713895,0.06200859929584382,29
1,CatBoost_MAE,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.2882814381294967,35261.77691772235,110120.7239558158,-0.11837611907856543,41
1,CatBoost_MAE,margin_window_xof_7j,classe_abc,A,0.2457016570546822,96322.80778139454,155558.73833543534,-0.03937762339715149,33
1,CatBoost_MAE,margin_window_xof_7j,classe_abc,B,0.26292230793240606,21305.160905964563,34271.05571615816,-0.070154332176098,39
1,CatBoost_MAE,margin_window_xof_7j,classe_abc,C,0.33024983149293197,2163.7990544373206,5907.190483431496,-0.020030354819150675,153
1,CatBoost_MAE,margin_window_xof_7j,treatment_group,controle_0pct,0.27430589378750425,30271.213229904493,104941.66094406841,-0.20870530943663806,53
1,CatBoost_MAE,margin_window_xof_7j,treatment_group,traitement_10pct,0.29787566564941687,19360.777251950458,49897.04637417167,0.11827248423302132,59
1,CatBoost_MAE,margin_window_xof_7j,treatment_group,traitement_15pct,0.23762079639658448,12725.277327924978,27472.110959302237,-0.02370757223705281,57
1,CatBoost_MAE,margin_window_xof_7j,treatment_group,traitement_5pct,0.19905844575294904,15510.968226889445,36865.5598766933,0.02023338005705586,56
1,Hurdle_zero_positif,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.1515966113006414,689.3253399544062,1503.1650116978767,-0.037401615927502484,39
1,Hurdle_zero_positif,margin_window_xof_7j,categorie,Bebe & Enfant,0.22893554572111066,5924.971841881531,9445.767749566285,0.02758373878255828,42
1,Hurdle_zero_positif,margin_window_xof_7j,categorie,Electronique & High-Tech,0.15451759615983413,30427.917749977238,49429.30761567654,0.05631530849659005,42
1,Hurdle_zero_positif,margin_window_xof_7j,categorie,Mode & Vetements,0.1194399173893698,5605.5765979024145,8406.111694050389,-0.005048350449008699,32
1,Hurdle_zero_positif,margin_window_xof_7j,categorie,Sport & Loisirs,0.168489169551509,6088.11793291786,10218.719199369343,0.041140349179085836,29
1,Hurdle_zero_positif,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.1790423537070954,21899.958513484195,43522.21498987287,0.052814583965222955,41
1,Hurdle_zero_positif,margin_window_xof_7j,classe_abc,A,0.15423559769235345,60465.224401244835,73227.56910337902,0.05016121255131029,33
1,Hurdle_zero_positif,margin_window_xof_7j,classe_abc,B,0.14289634259141193,11579.198416919997,14446.90933295843,0.032359883938233754,39
1,Hurdle_zero_positif,margin_window_xof_7j,classe_abc,C,0.3597122648210125,2356.837110167828,5306.457353317814,0.038215246746606625,153
1,Hurdle_zero_positif,margin_window_xof_7j,treatment_group,controle_0pct,0.135103509373854,14909.439545373121,34986.41787453133,-0.06203158818014859,53
1,Hurdle_zero_positif,margin_window_xof_7j,treatment_group,traitement_10pct,0.1803820026378214,11724.139216668626,27092.08931627322,0.15478014935198312,59
1,Hurdle_zero_positif,margin_window_xof_7j,treatment_group,traitement_15pct,0.1919746681880747,10280.79582963952,23065.728863156513,0.015561860264709276,57
1,Hurdle_zero_positif,margin_window_xof_7j,treatment_group,traitement_5pct,0.16949421955722033,13207.274096052864,30147.8783594823,0.11716804822660998,56
1,S_learner,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.16662056851334073,757.6408143192386,1659.2804288960715,-0.03089297212429812,39
1,S_learner,margin_window_xof_7j,categorie,Bebe & Enfant,0.2454635907866063,6352.726305723973,10177.85349913623,0.03879669140929256,42
1,S_learner,margin_window_xof_7j,categorie,Electronique & High-Tech,0.15549279250637754,30619.95538815022,51677.97301942189,0.041274310757261276,42
1,S_learner,margin_window_xof_7j,categorie,Mode & Vetements,0.13245278263356167,6216.2988294550605,9799.172940146958,-0.011665029622142671,32
1,S_learner,margin_window_xof_7j,categorie,Sport & Loisirs,0.16480160956083714,5954.873166101816,9600.529592521516,0.04881390215044913,29
1,S_learner,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.1693625966685333,20715.95778306531,42920.34686729472,0.03752986975117241,41
1,S_learner,margin_window_xof_7j,classe_abc,A,0.15263027318267236,59835.8865041123,74750.75861753902,0.03771955314646846,33
1,S_learner,margin_window_xof_7j,classe_abc,B,0.15320525294087173,12414.551626343633,15227.272944685155,0.02911315873962945,39
